1 100 16.40572
1 2000 30.25952
1 3000 30.782
1 4000 31.41486
1 5000 31.83836
1 6000 32.32834
1 7000 32.83782
1 8000 32.95386
1 9000 33.3359
1 10000 33.61768
2 100 14.7683
2 2000 20.2737
2 3000 21.03176
2 4000 21.59174
2 5000 21.92674
2 6000 22.09326
2 7000 22.3983
2 8000 22.47318
2 9000 22.57206
2 10000 22.86256
3 100 14.25538
3 2000 20.05332
3 3000 21.15762
3 4000 21.66054
3 5000 21.36848
3 6000 22.31206
3 7000 22.5593
3 8000 22.79826
3 9000 22.98712
3 10000 23.0559
4 100 14.84472
4 2000 20.03486
4 3000 21.21884
4 4000 22.16332
4 5000 21.81382
4 6000 22.4274
4 7000 22.65372
4 8000 22.73172
4 9000 22.9421
4 10000 23.49144
5 100 14.32376
5 2000 19.78492
5 3000 21.65732
5 4000 21.60266
5 5000 21.46956
5 6000 22.14334
5 7000 21.98674
5 8000 22.7023
5 9000 23.38414
5 10000 23.41092
6 100 14.16258
6 2000 20.35988
6 3000 21.13144
6 4000 22.20628
6 5000 21.3281
6 6000 22.06066
6 7000 22.18396
6 8000 22.08184
6 9000 23.81008
6 10000 23.43762
7 100 14.20354
7 2000 20.3888
7 3000 20.71374
7 4000 21.40418
7 5000 21.77642
7 6000 22.35036
7 7000 21.52356
7 8000 22.59432
7 9000 23.03378
7 10000 22.31338
8 100 14.62908
8 2000 21.3396
8 3000 23.38038
8 4000 23.06314
8 5000 23.65976
8 6000 24.32342
8 7000 24.54206
8 8000 24.99876
8 9000 25.52842
8 10000 25.29232
