1 100 9.371452
1 2000 16.92252
1 3000 17.46018
1 4000 17.65756
1 5000 17.89514
1 6000 18.24824
1 7000 18.34936
1 8000 18.8038
1 9000 18.8953
1 10000 19.08092
2 100 7.825894
2 2000 11.03624
2 3000 11.42536
2 4000 11.6363
2 5000 11.8617
2 6000 12.01408
2 7000 12.0735
2 8000 12.19626
2 9000 12.23242
2 10000 12.36116
3 100 7.853986
3 2000 11.05972
3 3000 11.54536
3 4000 11.76974
3 5000 11.8865
3 6000 12.1161
3 7000 12.27054
3 8000 12.29132
3 9000 12.35658
3 10000 12.55174
4 100 7.669386
4 2000 11.14002
4 3000 11.44306
4 4000 11.73986
4 5000 11.8446
4 6000 12.09262
4 7000 12.37768
4 8000 12.3137
4 9000 12.44128
4 10000 12.51414
5 100 7.822242
5 2000 10.92282
5 3000 11.46638
5 4000 12.30516
5 5000 11.9574
5 6000 12.3949
5 7000 12.13142
5 8000 12.48638
5 9000 12.28938
5 10000 12.88972
6 100 7.452986
6 2000 11.5001
6 3000 11.7046
6 4000 11.53858
6 5000 12.2392
6 6000 12.46394
6 7000 12.77166
6 8000 12.25786
6 9000 12.51202
6 10000 13.11138
7 100 7.518864
7 2000 11.0919
7 3000 11.09742
7 4000 11.43186
7 5000 11.8127
7 6000 11.90084
7 7000 11.99328
7 8000 12.27102
7 9000 12.17856
7 10000 12.38048
8 100 7.620562
8 2000 12.13186
8 3000 12.6145
8 4000 13.18266
8 5000 13.18792
8 6000 13.6972
8 7000 13.73508
8 8000 13.98172
8 9000 13.62844
8 10000 14.0889
