x,y,p,phi_on_grid
0.1,0.4,1.68555,1.6857
0.1,0.405556,1.67804,1.6782
0.1,0.411111,1.67046,1.67064
0.1,0.416667,1.66283,1.66302
0.1,0.422222,1.65514,1.65534
0.1,0.427778,1.64739,1.6476
0.1,0.433333,1.63958,1.6398
0.1,0.438889,1.63173,1.63196
0.1,0.444444,1.62382,1.62406
0.1,0.45,1.61586,1.61611
0.1,0.455556,1.60785,1.60811
0.1,0.461111,1.5998,1.60006
0.1,0.466667,1.5917,1.59197
0.1,0.472222,1.58356,1.58384
0.1,0.477778,1.57538,1.57566
0.1,0.483333,1.56716,1.56745
0.1,0.488889,1.5589,1.5592
0.1,0.494444,1.55061,1.55092
0.105556,0,1.97784,1.97784
0.105556,0.00555556,1.97779,1.97778
0.105556,0.0111111,1.97761,1.97759
0.105556,0.0166667,1.97731,1.97728
0.105556,0.0222222,1.97689,1.97685
0.105556,0.0277778,1.97635,1.9763
0.105556,0.0333333,1.97569,1.97562
0.105556,0.0388889,1.9749,1.97482
0.105556,0.0444444,1.97398,1.97389
0.105556,0.05,1.97295,1.97285
0.105556,0.0555556,1.9718,1.97168
0.105556,0.0611111,1.97052,1.97039
0.105556,0.0666667,1.96911,1.96897
0.105556,0.0722222,1.96759,1.96744
0.105556,0.0777778,1.96595,1.96578
0.105556,0.0833333,1.96419,1.964
0.105556,0.0888889,1.96229,1.9621
0.105556,0.0944444,1.96027,1.96008
0.105556,0.1,1.95814,1.95794
0.105556,0.105556,1.95589,1.95568
0.105556,0.111111,1.95353,1.9533
0.105556,0.116667,1.95103,1.9508
0.105556,0.122222,1.94841,1.94819
0.105556,0.127778,1.94568,1.94545
0.105556,0.133333,1.94284,1.9426
0.105556,0.138889,1.93988,1.93963
0.105556,0.144444,1.9368,1.93655
0.105556,0.15,1.93359,1.93335
0.105556,0.155556,1.93026,1.93003
0.105556,0.161111,1.92682,1.9266
0.105556,0.166667,1.92329,1.92306
0.105556,0.172222,1.91965,1.9194
0.105556,0.177778,1.91589,1.91563
0.105556,0.183333,1.91201,1.91175
0.105556,0.188889,1.908,1.90776
0.105556,0.194444,1.90386,1.90365
0.105556,0.2,1.89962,1.89944
0.105556,0.205556,1.89528,1.89512
0.105556,0.211111,1.89084,1.89069
0.105556,0.216667,1.88631,1.88616
0.105556,0.222222,1.88168,1.88151
0.105556,0.227778,1.87695,1.87677
0.105556,0.233333,1.87212,1.87192
0.105556,0.238889,1.86718,1.86696
0.105556,0.244444,1.86213,1.8619
0.105556,0.25,1.85698,1.85675
0.105556,0.255556,1.85171,1.85149
0.105556,0.261111,1.84635,1.84613
0.105556,0.266667,1.84089,1.84067
0.105556,0.272222,1.83533,1.83512
0.105556,0.277778,1.82966,1.82947
0.105556,0.283333,1.82391,1.82373
0.105556,0.288889,1.81805,1.81789
0.105556,0.294444,1.81211,1.81196
0.105556,0.3,1.80607,1.80594
0.105556,0.305556,1.79994,1.79983
0.105556,0.311111,1.79373,1.79363
0.105556,0.316667,1.78742,1.78734
0.105556,0.322222,1.78104,1.78097
0.105556,0.327778,1.77456,1.77451
0.105556,0.333333,1.768,1.76796
0.105556,0.338889,1.76136,1.76134
0.105556,0.344444,1.75464,1.75463
0.105556,0.35,1.74783,1.74785
0.105556,0.355556,1.74095,1.74098
0.105556,0.361111,1.734,1.73404
0.105556,0.366667,1.72696,1.72703
0.105556,0.372222,1.71986,1.71994
0.105556,0.377778,1.71268,1.71278
0.105556,0.383333,1.70543,1.70554
0.105556,0.388889,1.69811,1.69824
0.105556,0.394444,1.69073,1.69087
0.105556,0.4,1.68328,1.68344
0.105556,0.405556,1.67577,1.67594
0.105556,0.411111,1.66819,1.66838
0.105556,0.416667,1.66056,1.66076
0.105556,0.422222,1.65287,1.65308
0.105556,0.427778,1.64512,1.64534
0.105556,0.433333,1.63732,1.63755
0.105556,0.438889,1.62946,1.6297
0.105556,0.444444,1.62155,1.6218
0.105556,0.45,1.61359,1.61385
0.105556,0.455556,1.60558,1.60585
0.105556,0.461111,1.59752,1.5978
0.105556,0.466667,1.58942,1.58971
0.105556,0.472222,1.58127,1.58158
0.105556,0.477778,1.5731,1.5734
0.105556,0.483333,1.56487,1.56519
0.105556,0.488889,1.55662,1.55694
0.105556,0.494444,1.54833,1.54866
0.111111,0,1.97546,1.97546
0.111111,0.00555556,1.97541,1.9754
0.111111,0.0111111,1.97524,1.97521
0.111111,0.0166667,1.97494,1.97491
0.111111,0.0222222,1.97452,1.97447
0.111111,0.0277778,1.97398,1.97392
0.111111,0.0333333,1.97332,1.97324
0.111111,0.0388889,1.97253,1.97244
0.111111,0.0444444,1.97161,1.97151
0.111111,0.05,1.97058,1.97047
0.111111,0.0555556,1.96943,1.9693
0.111111,0.0611111,1.96816,1.96801
0.111111,0.0666667,1.96675,1.96659
0.111111,0.0722222,1.96522,1.96506
0.111111,0.0777778,1.96358,1.9634
0.111111,0.0833333,1.96182,1.96162
0.111111,0.0888889,1.95992,1.95972
0.111111,0.0944444,1.95791,1.9577
0.111111,0.1,1.95577,1.95556
0.111111,0.105556,1.95353,1.9533
0.111111,0.111111,1.95116,1.95092
0.111111,0.116667,1.94867,1.94842
0.111111,0.122222,1.94605,1.94581
0.111111,0.127778,1.94331,1.94307
0.111111,0.133333,1.94047,1.94022
0.111111,0.138889,1.93751,1.93725
0.111111,0.144444,1.93443,1.93417
0.111111,0.15,1.93122,1.93097
0.111111,0.155556,1.92789,1.92765
0.111111,0.161111,1.92445,1.92422
0.111111,0.166667,1.92092,1.92068
0.111111,0.172222,1.91727,1.91702
0.111111,0.177778,1.91352,1.91325
0.111111,0.183333,1.90963,1.90937
0.111111,0.188889,1.90562,1.90538
0.111111,0.194444,1.90148,1.90127
0.111111,0.2,1.89724,1.89706
0.111111,0.205556,1.89289,1.89274
0.111111,0.211111,1.88846,1.88831
0.111111,0.216667,1.88393,1.88378
0.111111,0.222222,1.8793,1.87913
0.111111,0.227778,1.87457,1.87439
0.111111,0.233333,1.86975,1.86954
0.111111,0.238889,1.86481,1.86458
0.111111,0.244444,1.85976,1.85953
0.111111,0.25,1.85461,1.85437
0.111111,0.255556,1.84935,1.84911
0.111111,0.261111,1.84399,1.84375
0.111111,0.266667,1.83853,1.8383
0.111111,0.272222,1.83296,1.83274
0.111111,0.277778,1.8273,1.82709
0.111111,0.283333,1.82155,1.82135
0.111111,0.288889,1.81569,1.81551
0.111111,0.294444,1.80975,1.80958
0.111111,0.3,1.80371,1.80356
0.111111,0.305556,1.79758,1.79745
0.111111,0.311111,1.79136,1.79125
0.111111,0.316667,1.78506,1.78496
0.111111,0.322222,1.77866,1.77859
0.111111,0.327778,1.77219,1.77213
0.111111,0.333333,1.76563,1.76558
0.111111,0.338889,1.75898,1.75896
0.111111,0.344444,1.75226,1.75225
0.111111,0.35,1.74545,1.74547
0.111111,0.355556,1.73857,1.7386
0.111111,0.361111,1.73161,1.73166
0.111111,0.366667,1.72458,1.72465
0.111111,0.372222,1.71748,1.71756
0.111111,0.377778,1.7103,1.7104
0.111111,0.383333,1.70305,1.70316
0.111111,0.388889,1.69573,1.69586
0.111111,0.394444,1.68835,1.6885
0.111111,0.4,1.6809,1.68106
0.111111,0.405556,1.67339,1.67356
0.111111,0.411111,1.66581,1.666
0.111111,0.416667,1.65818,1.65838
0.111111,0.422222,1.65049,1.6507
0.111111,0.427778,1.64273,1.64296
0.111111,0.433333,1.63493,1.63517
0.111111,0.438889,1.62707,1.62732
0.111111,0.444444,1.61915,1.61942
0.111111,0.45,1.61119,1.61147
0.111111,0.455556,1.60318,1.60347
0.111111,0.461111,1.59512,1.59542
0.111111,0.466667,1.58702,1.58733
0.111111,0.472222,1.57888,1.5792
0.111111,0.477778,1.5707,1.57103
0.111111,0.483333,1.56247,1.56281
0.111111,0.488889,1.55422,1.55456
0.111111,0.494444,1.54593,1.54628
0.116667,0,1.97296,1.97296
0.116667,0.00555556,1.97291,1.9729
0.116667,0.0111111,1.97274,1.97272
0.116667,0.0166667,1.97244,1.97241
0.116667,0.0222222,1.97202,1.97198
0.116667,0.0277778,1.97148,1.97142
0.116667,0.0333333,1.97082,1.97074
0.116667,0.0388889,1.97003,1.96994
0.116667,0.0444444,1.96912,1.96902
0.116667,0.05,1.96809,1.96797
0.116667,0.0555556,1.96694,1.9668
0.116667,0.0611111,1.96566,1.96551
0.116667,0.0666667,1.96425,1.96409
0.116667,0.0722222,1.96272,1.96256
0.116667,0.0777778,1.96108,1.9609
0.116667,0.0833333,1.95932,1.95912
0.116667,0.0888889,1.95743,1.95722
0.116667,0.0944444,1.95541,1.9552
0.116667,0.1,1.95328,1.95306
0.116667,0.105556,1.95103,1.9508
0.116667,0.111111,1.94867,1.94842
0.116667,0.116667,1.94617,1.94593
0.116667,0.122222,1.94355,1.94331
0.116667,0.127778,1.94082,1.94058
0.116667,0.133333,1.93798,1.93772
0.116667,0.138889,1.93502,1.93475
0.116667,0.144444,1.93193,1.93167
0.116667,0.15,1.92873,1.92847
0.116667,0.155556,1.9254,1.92515
0.116667,0.161111,1.92196,1.92172
0.116667,0.166667,1.91843,1.91818
0.116667,0.172222,1.91479,1.91452
0.116667,0.177778,1.91103,1.91075
0.116667,0.183333,1.90714,1.90687
0.116667,0.188889,1.90313,1.90288
0.116667,0.194444,1.89899,1.89878
0.116667,0.2,1.89475,1.89456
0.116667,0.205556,1.8904,1.89024
0.116667,0.211111,1.88597,1.88581
0.116667,0.216667,1.88143,1.88128
0.116667,0.222222,1.87681,1.87664
0.116667,0.227778,1.87209,1.87189
0.116667,0.233333,1.86726,1.86704
0.116667,0.238889,1.86232,1.86208
0.116667,0.244444,1.85728,1.85703
0.116667,0.25,1.85213,1.85187
0.116667,0.255556,1.84687,1.84661
0.116667,0.261111,1.84151,1.84125
0.116667,0.266667,1.83605,1.8358
0.116667,0.272222,1.83049,1.83024
0.116667,0.277778,1.82482,1.8246
0.116667,0.283333,1.81907,1.81885
0.116667,0.288889,1.81321,1.81301
0.116667,0.294444,1.80727,1.80708
0.116667,0.3,1.80123,1.80106
0.116667,0.305556,1.79509,1.79495
0.116667,0.311111,1.78888,1.78875
0.116667,0.316667,1.78257,1.78246
0.116667,0.322222,1.77618,1.77609
0.116667,0.327778,1.76969,1.76963
0.116667,0.333333,1.76313,1.76309
0.116667,0.338889,1.75649,1.75646
0.116667,0.344444,1.74976,1.74976
0.116667,0.35,1.74296,1.74297
0.116667,0.355556,1.73608,1.73611
0.116667,0.361111,1.72912,1.72917
0.116667,0.366667,1.72209,1.72215
0.116667,0.372222,1.71499,1.71506
0.116667,0.377778,1.7078,1.7079
0.116667,0.383333,1.70056,1.70067
0.116667,0.388889,1.69324,1.69337
0.116667,0.394444,1.68586,1.686
0.116667,0.4,1.67841,1.67856
0.116667,0.405556,1.67089,1.67106
0.116667,0.411111,1.66332,1.6635
0.116667,0.416667,1.65568,1.65588
0.116667,0.422222,1.64798,1.6482
0.116667,0.427778,1.64023,1.64046
0.116667,0.433333,1.63242,1.63267
0.116667,0.438889,1.62456,1.62482
0.116667,0.444444,1.61664,1.61692
0.116667,0.45,1.60868,1.60897
0.116667,0.455556,1.60066,1.60097
0.116667,0.461111,1.59261,1.59292
0.116667,0.466667,1.58451,1.58483
0.116667,0.472222,1.57636,1.5767
0.116667,0.477778,1.56819,1.56853
0.116667,0.483333,1.55997,1.56031
0.116667,0.488889,1.55171,1.55207
0.116667,0.494444,1.54343,1.54378
0.122222,0,1.97035,1.97035
0.122222,0.00555556,1.9703,1.97028
0.122222,0.0111111,1.97012,1.9701
0.122222,0.0166667,1.96982,1.96979
0.122222,0.0222222,1.9694,1.96936
0.122222,0.0277778,1.96886,1.9688
0.122222,0.0333333,1.9682,1.96813
0.122222,0.0388889,1.96741,1.96732
0.122222,0.0444444,1.96649,1.9664
0.122222,0.05,1.96546,1.96535
0.122222,0.0555556,1.96431,1.96418
0.122222,0.0611111,1.96303,1.96289
0.122222,0.0666667,1.96162,1.96148
0.122222,0.0722222,1.9601,1.95994
0.122222,0.0777778,1.95846,1.95828
0.122222,0.0833333,1.9567,1.95651
0.122222,0.0888889,1.9548,1.95461
0.122222,0.0944444,1.95278,1.95259
0.122222,0.1,1.95065,1.95045
0.122222,0.105556,1.94841,1.94819
0.122222,0.111111,1.94605,1.94581
0.122222,0.116667,1.94355,1.94331
0.122222,0.122222,1.94093,1.94069
0.122222,0.127778,1.9382,1.93796
0.122222,0.133333,1.93536,1.93511
0.122222,0.138889,1.9324,1.93214
0.122222,0.144444,1.92932,1.92905
0.122222,0.15,1.92611,1.92585
0.122222,0.155556,1.92279,1.92254
0.122222,0.161111,1.91935,1.91911
0.122222,0.166667,1.91582,1.91556
0.122222,0.172222,1.91218,1.91191
0.122222,0.177778,1.90842,1.90814
0.122222,0.183333,1.90454,1.90425
0.122222,0.188889,1.90053,1.90026
0.122222,0.194444,1.89639,1.89616
0.122222,0.2,1.89214,1.89195
0.122222,0.205556,1.8878,1.88763
0.122222,0.211111,1.88336,1.8832
0.122222,0.216667,1.87883,1.87866
0.122222,0.222222,1.87421,1.87402
0.122222,0.227778,1.86949,1.86927
0.122222,0.233333,1.86466,1.86442
0.122222,0.238889,1.85972,1.85947
0.122222,0.244444,1.85468,1.85441
0.122222,0.25,1.84953,1.84925
0.122222,0.255556,1.84427,1.84399
0.122222,0.261111,1.83891,1.83864
0.122222,0.266667,1.83344,1.83318
0.122222,0.272222,1.82788,1.82763
0.122222,0.277778,1.82222,1.82198
0.122222,0.283333,1.81646,1.81624
0.122222,0.288889,1.81061,1.8104
0.122222,0.294444,1.80466,1.80447
0.122222,0.3,1.79862,1.79845
0.122222,0.305556,1.79249,1.79234
0.122222,0.311111,1.78627,1.78613
0.122222,0.316667,1.77996,1.77985
0.122222,0.322222,1.77357,1.77347
0.122222,0.327778,1.76709,1.76701
0.122222,0.333333,1.76053,1.76047
0.122222,0.338889,1.75388,1.75384
0.122222,0.344444,1.74716,1.74714
0.122222,0.35,1.74035,1.74035
0.122222,0.355556,1.73347,1.73349
0.122222,0.361111,1.72651,1.72655
0.122222,0.366667,1.71948,1.71953
0.122222,0.372222,1.71237,1.71244
0.122222,0.377778,1.70519,1.70528
0.122222,0.383333,1.69795,1.69805
0.122222,0.388889,1.69063,1.69075
0.122222,0.394444,1.68324,1.68338
0.122222,0.4,1.67579,1.67595
0.122222,0.405556,1.66828,1.66845
0.122222,0.411111,1.6607,1.66089
0.122222,0.416667,1.65306,1.65327
0.122222,0.422222,1.64536,1.64558
0.122222,0.427778,1.6376,1.63785
0.122222,0.433333,1.62979,1.63005
0.122222,0.438889,1.62193,1.6222
0.122222,0.444444,1.61401,1.6143
0.122222,0.45,1.60605,1.60635
0.122222,0.455556,1.59804,1.59835
0.122222,0.461111,1.58998,1.59031
0.122222,0.466667,1.58188,1.58222
0.122222,0.472222,1.57374,1.57409
0.122222,0.477778,1.56556,1.56591
0.122222,0.483333,1.55734,1.5577
0.122222,0.488889,1.54909,1.54945
0.122222,0.494444,1.5408,1.54116
0.127778,0,1.96761,1.96761
0.127778,0.00555556,1.96756,1.96755
0.127778,0.0111111,1.96738,1.96737
0.127778,0.0166667,1.96709,1.96706
0.127778,0.0222222,1.96666,1.96662
0.127778,0.0277778,1.96612,1.96607
0.127778,0.0333333,1.96546,1.96539
0.127778,0.0388889,1.96467,1.96459
0.127778,0.0444444,1.96376,1.96367
0.127778,0.05,1.96272,1.96262
0.127778,0.0555556,1.96157,1.96145
0.127778,0.0611111,1.96029,1.96016
0.127778,0.0666667,1.95888,1.95874
0.127778,0.0722222,1.95736,1.95721
0.127778,0.0777778,1.95572,1.95555
0.127778,0.0833333,1.95396,1.95377
0.127778,0.0888889,1.95206,1.95187
0.127778,0.0944444,1.95005,1.94985
0.127778,0.1,1.94792,1.94771
0.127778,0.105556,1.94568,1.94545
0.127778,0.111111,1.94331,1.94307
0.127778,0.116667,1.94082,1.94058
0.127778,0.122222,1.9382,1.93796
0.127778,0.127778,1.93546,1.93522
0.127778,0.133333,1.93262,1.93237
0.127778,0.138889,1.92967,1.9294
0.127778,0.144444,1.92659,1.92632
0.127778,0.15,1.92339,1.92312
0.127778,0.155556,1.92006,1.9198
0.127778,0.161111,1.91663,1.91637
0.127778,0.166667,1.9131,1.91283
0.127778,0.172222,1.90946,1.90917
0.127778,0.177778,1.9057,1.9054
0.127778,0.183333,1.90181,1.90152
0.127778,0.188889,1.8978,1.89753
0.127778,0.194444,1.89366,1.89342
0.127778,0.2,1.88942,1.88921
0.127778,0.205556,1.88507,1.88489
0.127778,0.211111,1.88064,1.88046
0.127778,0.216667,1.87611,1.87593
0.127778,0.222222,1.87149,1.87129
0.127778,0.227778,1.86676,1.86654
0.127778,0.233333,1.86194,1.86169
0.127778,0.238889,1.857,1.85673
0.127778,0.244444,1.85196,1.85168
0.127778,0.25,1.84681,1.84652
0.127778,0.255556,1.84155,1.84126
0.127778,0.261111,1.83619,1.8359
0.127778,0.266667,1.83072,1.83045
0.127778,0.272222,1.82516,1.82489
0.127778,0.277778,1.81949,1.81925
0.127778,0.283333,1.81373,1.8135
0.127778,0.288889,1.80788,1.80766
0.127778,0.294444,1.80193,1.80173
0.127778,0.3,1.79589,1.79571
0.127778,0.305556,1.78976,1.7896
0.127778,0.311111,1.78355,1.7834
0.127778,0.316667,1.77724,1.77711
0.127778,0.322222,1.77085,1.77074
0.127778,0.327778,1.76437,1.76428
0.127778,0.333333,1.75781,1.75774
0.127778,0.338889,1.75116,1.75111
0.127778,0.344444,1.74444,1.7444
0.127778,0.35,1.73763,1.73762
0.127778,0.355556,1.73075,1.73075
0.127778,0.361111,1.72379,1.72381
0.127778,0.366667,1.71675,1.7168
0.127778,0.372222,1.70965,1.70971
0.127778,0.377778,1.70247,1.70255
0.127778,0.383333,1.69521,1.69532
0.127778,0.388889,1.6879,1.68802
0.127778,0.394444,1.6805,1.68065
0.127778,0.4,1.67306,1.67321
0.127778,0.405556,1.66553,1.66571
0.127778,0.411111,1.65796,1.65815
0.127778,0.416667,1.65031,1.65053
0.127778,0.422222,1.64261,1.64285
0.127778,0.427778,1.63486,1.63511
0.127778,0.433333,1.62704,1.62732
0.127778,0.438889,1.61919,1.61947
0.127778,0.444444,1.61126,1.61157
0.127778,0.45,1.60331,1.60362
0.127778,0.455556,1.59529,1.59562
0.127778,0.461111,1.58724,1.58757
0.127778,0.466667,1.57914,1.57948
0.127778,0.472222,1.571,1.57135
0.127778,0.477778,1.56282,1.56318
0.127778,0.483333,1.55461,1.55496
0.127778,0.488889,1.54635,1.54671
0.127778,0.494444,1.53807,1.53843
0.133333,0,1.96476,1.96476
0.133333,0.00555556,1.96471,1.9647
0.133333,0.0111111,1.96454,1.96451
0.133333,0.0166667,1.96424,1.96421
0.133333,0.0222222,1.96382,1.96377
0.133333,0.0277778,1.96328,1.96322
0.133333,0.0333333,1.96262,1.96254
0.133333,0.0388889,1.96183,1.96174
0.133333,0.0444444,1.96091,1.96081
0.133333,0.05,1.95988,1.95977
0.133333,0.0555556,1.95873,1.9586
0.133333,0.0611111,1.95745,1.95731
0.133333,0.0666667,1.95604,1.95589
0.133333,0.0722222,1.95452,1.95436
0.133333,0.0777778,1.95288,1.9527
0.133333,0.0833333,1.95112,1.95092
0.133333,0.0888889,1.94922,1.94902
0.133333,0.0944444,1.94721,1.947
0.133333,0.1,1.94508,1.94486
0.133333,0.105556,1.94284,1.9426
0.133333,0.111111,1.94047,1.94022
0.133333,0.116667,1.93798,1.93772
0.133333,0.122222,1.93536,1.93511
0.133333,0.127778,1.93262,1.93237
0.133333,0.133333,1.92979,1.92952
0.133333,0.138889,1.92682,1.92655
0.133333,0.144444,1.92375,1.92347
0.133333,0.15,1.92054,1.92027
0.133333,0.155556,1.91722,1.91695
0.133333,0.161111,1.91379,1.91352
0.133333,0.166667,1.91025,1.90998
0.133333,0.172222,1.90661,1.90632
0.133333,0.177778,1.90284,1.90255
0.133333,0.183333,1.89896,1.89867
0.133333,0.188889,1.89494,1.89468
0.133333,0.194444,1.8908,1.89057
0.133333,0.2,1.88656,1.88636
0.133333,0.205556,1.88222,1.88204
0.133333,0.211111,1.87778,1.87761
0.133333,0.216667,1.87325,1.87308
0.133333,0.222222,1.86863,1.86843
0.133333,0.227778,1.86391,1.86369
0.133333,0.233333,1.85909,1.85884
0.133333,0.238889,1.85415,1.85388
0.133333,0.244444,1.84911,1.84882
0.133333,0.25,1.84396,1.84367
0.133333,0.255556,1.83871,1.83841
0.133333,0.261111,1.83334,1.83305
0.133333,0.266667,1.82788,1.8276
0.133333,0.272222,1.82231,1.82204
0.133333,0.277778,1.81665,1.81639
0.133333,0.283333,1.81089,1.81065
0.133333,0.288889,1.80504,1.80481
0.133333,0.294444,1.79909,1.79888
0.133333,0.3,1.79305,1.79286
0.133333,0.305556,1.78692,1.78675
0.133333,0.311111,1.7807,1.78055
0.133333,0.316667,1.77439,1.77426
0.133333,0.322222,1.76801,1.76789
0.133333,0.327778,1.76153,1.76143
0.133333,0.333333,1.75497,1.75488
0.133333,0.338889,1.74832,1.74826
0.133333,0.344444,1.7416,1.74155
0.133333,0.35,1.73479,1.73477
0.133333,0.355556,1.72791,1.7279
0.133333,0.361111,1.72095,1.72096
0.133333,0.366667,1.71391,1.71395
0.133333,0.372222,1.7068,1.70686
0.133333,0.377778,1.69961,1.6997
0.133333,0.383333,1.69236,1.69246
0.133333,0.388889,1.68504,1.68516
0.133333,0.394444,1.67765,1.67779
0.133333,0.4,1.67019,1.67036
0.133333,0.405556,1.66267,1.66286
0.133333,0.411111,1.65509,1.6553
0.133333,0.416667,1.64745,1.64768
0.133333,0.422222,1.63975,1.64
0.133333,0.427778,1.632,1.63226
0.133333,0.433333,1.62419,1.62447
0.133333,0.438889,1.61632,1.61662
0.133333,0.444444,1.60841,1.60872
0.133333,0.45,1.60045,1.60077
0.133333,0.455556,1.59244,1.59277
0.133333,0.461111,1.58438,1.58472
0.133333,0.466667,1.57629,1.57663
0.133333,0.472222,1.56814,1.5685
0.133333,0.477778,1.55997,1.56033
0.133333,0.483333,1.55175,1.55211
0.133333,0.488889,1.5435,1.54386
0.133333,0.494444,1.53522,1.53558
0.138889,0,1.96179,1.96179
0.138889,0.00555556,1.96174,1.96173
0.138889,0.0111111,1.96157,1.96154
0.138889,0.0166667,1.96127,1.96124
0.138889,0.0222222,1.96085,1.9608
0.138889,0.0277778,1.96031,1.96025
0.138889,0.0333333,1.95965,1.95957
0.138889,0.0388889,1.95886,1.95877
0.138889,0.0444444,1.95795,1.95785
0.138889,0.05,1.95692,1.9568
0.138889,0.0555556,1.95576,1.95563
0.138889,0.0611111,1.95449,1.95434
0.138889,0.0666667,1.95308,1.95292
0.138889,0.0722222,1.95156,1.95139
0.138889,0.0777778,1.94992,1.94973
0.138889,0.0833333,1.94816,1.94795
0.138889,0.0888889,1.94627,1.94605
0.138889,0.0944444,1.94426,1.94403
0.138889,0.1,1.94213,1.94189
0.138889,0.105556,1.93988,1.93963
0.138889,0.111111,1.93751,1.93725
0.138889,0.116667,1.93502,1.93475
0.138889,0.122222,1.9324,1.93214
0.138889,0.127778,1.92967,1.9294
0.138889,0.133333,1.92682,1.92655
0.138889,0.138889,1.92387,1.92358
0.138889,0.144444,1.92079,1.9205
0.138889,0.15,1.91759,1.9173
0.138889,0.155556,1.91426,1.91398
0.138889,0.161111,1.91083,1.91055
0.138889,0.166667,1.90729,1.90701
0.138889,0.172222,1.90364,1.90335
0.138889,0.177778,1.89987,1.89958
0.138889,0.183333,1.89598,1.8957
0.138889,0.188889,1.89196,1.89171
0.138889,0.194444,1.88783,1.8876
0.138889,0.2,1.88358,1.88339
0.138889,0.205556,1.87924,1.87907
0.138889,0.211111,1.8748,1.87464
0.138889,0.216667,1.87028,1.87011
0.138889,0.222222,1.86566,1.86547
0.138889,0.227778,1.86093,1.86072
0.138889,0.233333,1.85611,1.85587
0.138889,0.238889,1.85118,1.85091
0.138889,0.244444,1.84614,1.84586
0.138889,0.25,1.841,1.8407
0.138889,0.255556,1.83574,1.83544
0.138889,0.261111,1.83038,1.83008
0.138889,0.266667,1.82492,1.82463
0.138889,0.272222,1.81936,1.81907
0.138889,0.277778,1.8137,1.81342
0.138889,0.283333,1.80794,1.80768
0.138889,0.288889,1.80209,1.80184
0.138889,0.294444,1.79614,1.79591
0.138889,0.3,1.7901,1.78989
0.138889,0.305556,1.78397,1.78378
0.138889,0.311111,1.77775,1.77758
0.138889,0.316667,1.77144,1.77129
0.138889,0.322222,1.76505,1.76492
0.138889,0.327778,1.75857,1.75846
0.138889,0.333333,1.75201,1.75192
0.138889,0.338889,1.74536,1.74529
0.138889,0.344444,1.73863,1.73858
0.138889,0.35,1.73183,1.7318
0.138889,0.355556,1.72494,1.72493
0.138889,0.361111,1.71798,1.71799
0.138889,0.366667,1.71094,1.71098
0.138889,0.372222,1.70383,1.70389
0.138889,0.377778,1.69664,1.69673
0.138889,0.383333,1.68939,1.6895
0.138889,0.388889,1.68206,1.68219
0.138889,0.394444,1.67467,1.67483
0.138889,0.4,1.66722,1.66739
0.138889,0.405556,1.6597,1.65989
0.138889,0.411111,1.65212,1.65233
0.138889,0.416667,1.64448,1.64471
0.138889,0.422222,1.63678,1.63703
0.138889,0.427778,1.62903,1.62929
0.138889,0.433333,1.62121,1.6215
0.138889,0.438889,1.61336,1.61365
0.138889,0.444444,1.60544,1.60575
0.138889,0.45,1.59749,1.5978
0.138889,0.455556,1.58947,1.5898
0.138889,0.461111,1.58142,1.58175
0.138889,0.466667,1.57332,1.57366
0.138889,0.472222,1.56518,1.56553
0.138889,0.477778,1.557,1.55736
0.138889,0.483333,1.54878,1.54914
0.138889,0.488889,1.54053,1.54089
0.138889,0.494444,1.53224,1.53261
0.144444,0,1.95871,1.95871
0.144444,0.00555556,1.95866,1.95865
0.144444,0.0111111,1.95848,1.95846
0.144444,0.0166667,1.95818,1.95815
0.144444,0.0222222,1.95777,1.95772
0.144444,0.0277778,1.95723,1.95716
0.144444,0.0333333,1.95656,1.95649
0.144444,0.0388889,1.95577,1.95568
0.144444,0.0444444,1.95486,1.95476
0.144444,0.05,1.95384,1.95371
0.144444,0.0555556,1.95268,1.95254
0.144444,0.0611111,1.95141,1.95125
0.144444,0.0666667,1.95001,1.94984
0.144444,0.0722222,1.94849,1.9483
0.144444,0.0777778,1.94684,1.94664
0.144444,0.0833333,1.94508,1.94487
0.144444,0.0888889,1.94319,1.94297
0.144444,0.0944444,1.94118,1.94095
0.144444,0.1,1.93905,1.93881
0.144444,0.105556,1.9368,1.93655
0.144444,0.111111,1.93443,1.93417
0.144444,0.116667,1.93193,1.93167
0.144444,0.122222,1.92932,1.92905
0.144444,0.127778,1.92659,1.92632
0.144444,0.133333,1.92375,1.92347
0.144444,0.138889,1.92079,1.9205
0.144444,0.144444,1.91771,1.91741
0.144444,0.15,1.91451,1.91421
0.144444,0.155556,1.91119,1.9109
0.144444,0.161111,1.90775,1.90747
0.144444,0.166667,1.90421,1.90392
0.144444,0.172222,1.90055,1.90027
0.144444,0.177778,1.89679,1.8965
0.144444,0.183333,1.89289,1.89261
0.144444,0.188889,1.88887,1.88862
0.144444,0.194444,1.88474,1.88452
0.144444,0.2,1.8805,1.88031
0.144444,0.205556,1.87615,1.87599
0.144444,0.211111,1.87172,1.87156
0.144444,0.216667,1.86719,1.86702
0.144444,0.222222,1.86257,1.86238
0.144444,0.227778,1.85785,1.85763
0.144444,0.233333,1.85303,1.85278
0.144444,0.238889,1.8481,1.84783
0.144444,0.244444,1.84307,1.84277
0.144444,0.25,1.83792,1.83761
0.144444,0.255556,1.83267,1.83235
0.144444,0.261111,1.82732,1.827
0.144444,0.266667,1.82185,1.82154
0.144444,0.272222,1.8163,1.81599
0.144444,0.277778,1.81063,1.81034
