x,y,p,phi_on_grid
0.15,0.69,1.23021,1.22998
0.15,0.7,1.21586,1.21561
0.15,0.71,1.20168,1.20142
0.15,0.72,1.18768,1.18744
0.15,0.73,1.17387,1.17369
0.15,0.74,1.1603,1.16017
0.15,0.75,1.14697,1.14691
0.15,0.76,1.13394,1.13393
0.15,0.77,1.12123,1.12124
0.15,0.78,1.10887,1.10886
0.15,0.79,1.09685,1.09681
0.15,0.8,1.08517,1.08511
0.15,0.81,1.07382,1.07377
0.15,0.82,1.06283,1.06283
0.15,0.83,1.05226,1.05229
0.15,0.84,1.04214,1.04218
0.15,0.85,1.0325,1.03251
0.15,0.86,1.0233,1.02331
0.15,0.87,1.01457,1.0146
0.15,0.88,1.00635,1.0064
0.15,0.89,0.998681,0.998729
0.15,0.9,0.991567,0.991606
0.15,0.91,0.985024,0.985056
0.15,0.92,0.979065,0.979099
0.15,0.93,0.973718,0.973758
0.15,0.94,0.969028,0.969055
0.15,0.95,0.965025,0.965013
0.15,0.96,0.96165,0.961653
0.15,0.97,0.958975,0.958999
0.15,0.98,0.957067,0.957074
0.15,0.99,0.955917,0.955902
0.15,1,0.955506,0.955506
0.16,0.5,1.51163,1.51196
0.16,0.51,1.49658,1.49691
0.16,0.52,1.48145,1.48177
0.16,0.53,1.46624,1.46656
0.16,0.54,1.45098,1.45129
0.16,0.55,1.43566,1.43596
0.16,0.56,1.42032,1.4206
0.16,0.57,1.40495,1.40522
0.16,0.58,1.38959,1.38982
0.16,0.59,1.37422,1.37443
0.16,0.6,1.35888,1.35906
0.16,0.61,1.34358,1.34371
0.16,0.62,1.32832,1.32842
0.16,0.63,1.31313,1.31318
0.16,0.64,1.29802,1.29803
0.16,0.65,1.283,1.28296
0.16,0.66,1.26809,1.268
0.16,0.67,1.2533,1.25317
0.16,0.68,1.23866,1.23847
0.16,0.69,1.22415,1.22393
0.16,0.7,1.2098,1.20956
0.16,0.71,1.19562,1.19537
0.16,0.72,1.18162,1.18139
0.16,0.73,1.16781,1.16764
0.16,0.74,1.15423,1.15412
0.16,0.75,1.14091,1.14086
0.16,0.76,1.12788,1.12788
0.16,0.77,1.11517,1.11519
0.16,0.78,1.1028,1.10281
0.16,0.79,1.09079,1.09076
0.16,0.8,1.0791,1.07906
0.16,0.81,1.06775,1.06772
0.16,0.82,1.05678,1.05678
0.16,0.83,1.04621,1.04624
0.16,0.84,1.03608,1.03613
0.16,0.85,1.02644,1.02646
0.16,0.86,1.01725,1.01726
0.16,0.87,1.00851,1.00855
0.16,0.88,1.00029,1.00035
0.16,0.89,0.992629,0.992678
0.16,0.9,0.985521,0.985555
0.16,0.91,0.978977,0.979005
0.16,0.92,0.973016,0.973048
0.16,0.93,0.967674,0.967707
0.16,0.94,0.962996,0.963004
0.16,0.95,0.958974,0.958962
0.16,0.96,0.955621,0.955602
0.16,0.97,0.952941,0.952948
0.16,0.98,0.951025,0.951024
0.16,0.99,0.949869,0.949851
0.16,1,0.949455,0.949455
0.17,0.5,1.50522,1.50554
0.17,0.51,1.49016,1.49049
0.17,0.52,1.47503,1.47535
0.17,0.53,1.45982,1.46014
0.17,0.54,1.44455,1.44487
0.17,0.55,1.42924,1.42954
0.17,0.56,1.41389,1.41418
0.17,0.57,1.39853,1.3988
0.17,0.58,1.38315,1.3834
0.17,0.59,1.36779,1.36801
0.17,0.6,1.35245,1.35264
0.17,0.61,1.33714,1.33729
0.17,0.62,1.32188,1.322
0.17,0.63,1.30669,1.30676
0.17,0.64,1.29158,1.29161
0.17,0.65,1.27657,1.27654
0.17,0.66,1.26166,1.26158
0.17,0.67,1.24687,1.24675
0.17,0.68,1.23222,1.23205
0.17,0.69,1.21771,1.21751
0.17,0.7,1.20336,1.20314
0.17,0.71,1.18918,1.18895
0.17,0.72,1.17517,1.17497
0.17,0.73,1.16137,1.16122
0.17,0.74,1.14779,1.1477
0.17,0.75,1.13446,1.13444
0.17,0.76,1.12144,1.12146
0.17,0.77,1.10873,1.10877
0.17,0.78,1.09636,1.09639
0.17,0.79,1.08435,1.08434
0.17,0.8,1.07266,1.07264
0.17,0.81,1.06132,1.0613
0.17,0.82,1.05034,1.05036
0.17,0.83,1.03978,1.03982
0.17,0.84,1.02965,1.02971
0.17,0.85,1.02001,1.02004
0.17,0.86,1.01082,1.01084
0.17,0.87,1.00209,1.00213
0.17,0.88,0.993868,0.993931
0.17,0.89,0.986198,0.986258
0.17,0.9,0.97909,0.979135
0.17,0.91,0.972557,0.972585
0.17,0.92,0.966598,0.966628
0.17,0.93,0.961247,0.961287
0.17,0.94,0.956571,0.956584
0.17,0.95,0.95257,0.952541
0.17,0.96,0.949198,0.949182
0.17,0.97,0.946535,0.946528
0.17,0.98,0.944615,0.944603
0.17,0.99,0.943454,0.943431
0.17,1,0.943035,0.943035
0.18,0.5,1.49843,1.49875
0.18,0.51,1.48337,1.4837
0.18,0.52,1.46824,1.46857
0.18,0.53,1.45303,1.45335
0.18,0.54,1.43776,1.43808
0.18,0.55,1.42245,1.42276
0.18,0.56,1.4071,1.40739
0.18,0.57,1.39172,1.39201
0.18,0.58,1.37635,1.37661
0.18,0.59,1.36098,1.36122
0.18,0.6,1.34564,1.34585
0.18,0.61,1.33033,1.33051
0.18,0.62,1.31507,1.31521
0.18,0.63,1.29989,1.29998
0.18,0.64,1.28477,1.28482
0.18,0.65,1.26976,1.26976
0.18,0.66,1.25485,1.2548
0.18,0.67,1.24005,1.23996
0.18,0.68,1.22541,1.22526
0.18,0.69,1.2109,1.21072
0.18,0.7,1.19655,1.19635
0.18,0.71,1.18238,1.18217
0.18,0.72,1.16837,1.16819
0.18,0.73,1.15456,1.15443
0.18,0.74,1.14099,1.14092
0.18,0.75,1.12766,1.12766
0.18,0.76,1.11463,1.11467
0.18,0.77,1.10193,1.10198
0.18,0.78,1.08955,1.0896
0.18,0.79,1.07754,1.07755
0.18,0.8,1.06586,1.06585
0.18,0.81,1.05451,1.05452
0.18,0.82,1.04354,1.04357
0.18,0.83,1.03299,1.03303
0.18,0.84,1.02286,1.02292
0.18,0.85,1.01321,1.01326
0.18,0.86,1.00402,1.00406
0.18,0.87,0.99529,0.995347
0.18,0.88,0.987081,0.987145
0.18,0.89,0.979411,0.979472
0.18,0.9,0.972294,0.97235
0.18,0.91,0.965758,0.965799
0.18,0.92,0.959813,0.959843
0.18,0.93,0.954467,0.954502
0.18,0.94,0.949778,0.949799
0.18,0.95,0.94577,0.945756
0.18,0.96,0.942426,0.942396
0.18,0.97,0.939748,0.939743
0.18,0.98,0.937839,0.937818
0.18,0.99,0.93667,0.936646
0.18,1,0.93625,0.93625
0.19,0.5,1.49129,1.4916
0.19,0.51,1.47623,1.47656
0.19,0.52,1.46109,1.46142
0.19,0.53,1.44588,1.44621
0.19,0.54,1.4306,1.43093
0.19,0.55,1.41529,1.41561
0.19,0.56,1.39993,1.40025
0.19,0.57,1.38457,1.38486
0.19,0.58,1.36919,1.36947
0.19,0.59,1.35382,1.35408
0.19,0.6,1.33847,1.3387
0.19,0.61,1.32317,1.32336
0.19,0.62,1.3079,1.30807
0.19,0.63,1.29272,1.29283
0.19,0.64,1.2776,1.27768
0.19,0.65,1.26259,1.26261
0.19,0.66,1.24769,1.24765
0.19,0.67,1.2329,1.23281
0.19,0.68,1.21825,1.21812
0.19,0.69,1.20374,1.20357
0.19,0.7,1.18938,1.1892
0.19,0.71,1.17521,1.17502
0.19,0.72,1.1612,1.16104
0.19,0.73,1.1474,1.14729
0.19,0.74,1.13383,1.13377
0.19,0.75,1.1205,1.12051
0.19,0.76,1.10747,1.10752
0.19,0.77,1.09477,1.09483
0.19,0.78,1.08239,1.08245
0.19,0.79,1.07037,1.0704
0.19,0.8,1.05869,1.0587
0.19,0.81,1.04735,1.04737
0.19,0.82,1.03639,1.03642
0.19,0.83,1.02583,1.02589
0.19,0.84,1.01571,1.01577
0.19,0.85,1.00606,1.00611
0.19,0.86,0.99687,0.996911
0.19,0.87,0.988144,0.988201
0.19,0.88,0.979932,0.979999
0.19,0.89,0.972264,0.972326
0.19,0.9,0.965151,0.965203
0.19,0.91,0.958614,0.958653
0.19,0.92,0.952663,0.952696
0.19,0.93,0.947323,0.947355
0.19,0.94,0.942639,0.942652
0.19,0.95,0.938624,0.938609
0.19,0.96,0.935269,0.93525
0.19,0.97,0.932616,0.932596
0.19,0.98,0.93069,0.930671
0.19,0.99,0.929529,0.929499
0.19,1,0.929103,0.929103
0.2,0.5,1.48379,1.4841
0.2,0.51,1.46873,1.46905
0.2,0.52,1.45358,1.45392
0.2,0.53,1.43837,1.4387
0.2,0.54,1.42309,1.42343
0.2,0.55,1.40777,1.40811
0.2,0.56,1.39242,1.39274
0.2,0.57,1.37704,1.37736
0.2,0.58,1.36167,1.36196
0.2,0.59,1.3463,1.34657
0.2,0.6,1.33096,1.3312
0.2,0.61,1.31564,1.31586
0.2,0.62,1.30038,1.30056
0.2,0.63,1.2852,1.28533
0.2,0.64,1.27008,1.27017
0.2,0.65,1.25507,1.25511
0.2,0.66,1.24017,1.24015
0.2,0.67,1.22537,1.22531
0.2,0.68,1.21073,1.21061
0.2,0.69,1.19622,1.19607
0.2,0.7,1.18186,1.1817
0.2,0.71,1.16768,1.16752
0.2,0.72,1.15368,1.15354
0.2,0.73,1.13988,1.13978
0.2,0.74,1.12631,1.12627
0.2,0.75,1.11299,1.11301
0.2,0.76,1.09996,1.10002
0.2,0.77,1.08725,1.08733
0.2,0.78,1.07487,1.07495
0.2,0.79,1.06285,1.0629
0.2,0.8,1.05116,1.0512
0.2,0.81,1.03983,1.03987
0.2,0.82,1.02888,1.02892
0.2,0.83,1.01833,1.01838
0.2,0.84,1.0082,1.00827
0.2,0.85,0.998547,0.998606
0.2,0.86,0.98936,0.989408
0.2,0.87,0.980642,0.980698
0.2,0.88,0.972437,0.972495
0.2,0.89,0.964759,0.964822
0.2,0.9,0.957641,0.9577
0.2,0.91,0.951112,0.95115
0.2,0.92,0.945169,0.945193
0.2,0.93,0.939821,0.939852
0.2,0.94,0.935135,0.935149
0.2,0.95,0.931121,0.931106
0.2,0.96,0.927768,0.927747
0.2,0.97,0.925103,0.925093
0.2,0.98,0.923197,0.923168
0.2,0.99,0.922018,0.921996
0.2,1,0.9216,0.9216
0.21,0.5,1.47595,1.47624
0.21,0.51,1.46088,1.4612
0.21,0.52,1.44573,1.44606
0.21,0.53,1.43051,1.43085
0.21,0.54,1.41523,1.41558
0.21,0.55,1.39991,1.40025
0.21,0.56,1.38455,1.38489
0.21,0.57,1.36918,1.3695
0.21,0.58,1.3538,1.35411
0.21,0.59,1.33843,1.33872
0.21,0.6,1.32308,1.32334
0.21,0.61,1.30778,1.308
0.21,0.62,1.29252,1.29271
0.21,0.63,1.27733,1.27747
0.21,0.64,1.26221,1.26232
0.21,0.65,1.2472,1.24725
0.21,0.66,1.2323,1.23229
0.21,0.67,1.21751,1.21746
0.21,0.68,1.20286,1.20276
0.21,0.69,1.18835,1.18822
0.21,0.7,1.17399,1.17384
0.21,0.71,1.15981,1.15966
0.21,0.72,1.1458,1.14568
0.21,0.73,1.13201,1.13193
0.21,0.74,1.11845,1.11841
0.21,0.75,1.10513,1.10515
0.21,0.76,1.09211,1.09217
0.21,0.77,1.07939,1.07948
0.21,0.78,1.06701,1.0671
0.21,0.79,1.05498,1.05505
0.21,0.8,1.04329,1.04334
0.21,0.81,1.03197,1.03201
0.21,0.82,1.02102,1.02107
0.21,0.83,1.01047,1.01053
0.21,0.84,1.00035,1.00042
0.21,0.85,0.990692,0.990751
0.21,0.86,0.981502,0.981553
0.21,0.87,0.972794,0.972842
0.21,0.88,0.964595,0.96464
0.21,0.89,0.956916,0.956967
0.21,0.9,0.949791,0.949845
0.21,0.91,0.943261,0.943294
0.21,0.92,0.937322,0.937338
0.21,0.93,0.931978,0.931997
0.21,0.94,0.927281,0.927294
0.21,0.95,0.923267,0.923251
0.21,0.96,0.919914,0.919891
0.21,0.97,0.917251,0.917238
0.21,0.98,0.915326,0.915313
0.21,0.99,0.914166,0.914141
0.21,1,0.913745,0.913745
0.22,0.5,1.46775,1.46804
0.22,0.51,1.45267,1.45299
0.22,0.52,1.43753,1.43786
0.22,0.53,1.4223,1.42265
0.22,0.54,1.40702,1.40737
0.22,0.55,1.3917,1.39205
0.22,0.56,1.37634,1.37669
0.22,0.57,1.36096,1.3613
0.22,0.58,1.34558,1.34591
0.22,0.59,1.33021,1.33052
0.22,0.6,1.31487,1.31514
0.22,0.61,1.29955,1.2998
0.22,0.62,1.2843,1.28451
0.22,0.63,1.26911,1.26927
0.22,0.64,1.254,1.25411
0.22,0.65,1.23898,1.23905
0.22,0.66,1.22408,1.22409
0.22,0.67,1.20928,1.20925
0.22,0.68,1.19464,1.19456
0.22,0.69,1.18012,1.18001
0.22,0.7,1.16577,1.16564
0.22,0.71,1.15159,1.15146
0.22,0.72,1.13759,1.13748
0.22,0.73,1.1238,1.12372
0.22,0.74,1.11023,1.11021
0.22,0.75,1.09692,1.09695
0.22,0.76,1.08391,1.08396
0.22,0.77,1.07119,1.07127
0.22,0.78,1.0588,1.05889
0.22,0.79,1.04677,1.04684
0.22,0.8,1.03508,1.03514
0.22,0.81,1.02375,1.02381
0.22,0.82,1.01282,1.01286
0.22,0.83,1.00227,1.00233
0.22,0.84,0.992144,0.992214
0.22,0.85,0.982488,0.982549
0.22,0.86,0.973298,0.973351
0.22,0.87,0.964589,0.96464
0.22,0.88,0.956401,0.956438
0.22,0.89,0.948725,0.948765
0.22,0.9,0.941596,0.941643
0.22,0.91,0.935063,0.935092
0.22,0.92,0.929128,0.929136
0.22,0.93,0.923785,0.923795
0.22,0.94,0.91909,0.919092
0.22,0.95,0.915063,0.915049
0.22,0.96,0.91171,0.911689
0.22,0.97,0.909047,0.909035
0.22,0.98,0.907122,0.907111
0.22,0.99,0.905949,0.905939
0.22,1,0.905543,0.905543
0.23,0.5,1.4592,1.4595
0.23,0.51,1.44413,1.44445
0.23,0.52,1.42898,1.42931
0.23,0.53,1.41375,1.4141
0.23,0.54,1.39846,1.39883
0.23,0.55,1.38314,1.3835
0.23,0.56,1.36778,1.36814
0.23,0.57,1.3524,1.35276
0.23,0.58,1.33702,1.33736
0.23,0.59,1.32165,1.32197
0.23,0.6,1.30631,1.3066
0.23,0.61,1.29099,1.29126
0.23,0.62,1.27574,1.27596
0.23,0.63,1.26055,1.26073
0.23,0.64,1.24543,1.24557
0.23,0.65,1.23042,1.2305
0.23,0.66,1.21551,1.21555
0.23,0.67,1.20072,1.20071
0.23,0.68,1.18607,1.18601
0.23,0.69,1.17156,1.17147
0.23,0.7,1.1572,1.1571
0.23,0.71,1.14302,1.14292
0.23,0.72,1.12902,1.12894
0.23,0.73,1.11524,1.11518
0.23,0.74,1.10168,1.10166
0.23,0.75,1.08837,1.0884
0.23,0.76,1.07536,1.07542
0.23,0.77,1.06264,1.06273
0.23,0.78,1.05024,1.05035
0.23,0.79,1.0382,1.0383
0.23,0.8,1.02651,1.0266
0.23,0.81,1.0152,1.01527
0.23,0.82,1.00427,1.00432
0.23,0.83,0.993722,0.993782
0.23,0.84,0.983592,0.98367
0.23,0.85,0.973931,0.974005
0.23,0.86,0.964745,0.964807
0.23,0.87,0.956047,0.956096
0.23,0.88,0.947855,0.947894
0.23,0.89,0.940175,0.940221
0.23,0.9,0.933049,0.933098
0.23,0.91,0.926522,0.926548
0.23,0.92,0.920586,0.920591
0.23,0.93,0.91524,0.91525
0.23,0.94,0.91054,0.910547
0.23,0.95,0.90652,0.906505
0.23,0.96,0.903162,0.903145
0.23,0.97,0.900495,0.900491
0.23,0.98,0.898569,0.898567
0.23,0.99,0.897395,0.897394
0.23,1,0.896998,0.896998
0.24,0.5,1.45031,1.45062
0.24,0.51,1.43523,1.43557
0.24,0.52,1.42008,1.42043
0.24,0.53,1.40485,1.40522
0.24,0.54,1.38957,1.38995
0.24,0.55,1.37425,1.37462
0.24,0.56,1.35888,1.35926
0.24,0.57,1.3435,1.34388
0.24,0.58,1.32812,1.32848
0.24,0.59,1.31274,1.31309
0.24,0.6,1.2974,1.29772
0.24,0.61,1.28209,1.28238
0.24,0.62,1.26683,1.26708
0.24,0.63,1.25165,1.25185
0.24,0.64,1.23653,1.23669
0.24,0.65,1.22152,1.22162
0.24,0.66,1.20661,1.20667
0.24,0.67,1.19181,1.19183
0.24,0.68,1.17716,1.17713
0.24,0.69,1.16264,1.16259
0.24,0.7,1.14829,1.14822
0.24,0.71,1.13411,1.13403
0.24,0.72,1.12011,1.12006
0.24,0.73,1.10634,1.1063
0.24,0.74,1.09279,1.09278
0.24,0.75,1.07949,1.07952
0.24,0.76,1.06647,1.06654
0.24,0.77,1.05375,1.05385
0.24,0.78,1.04135,1.04147
0.24,0.79,1.0293,1.02942
0.24,0.8,1.01761,1.01772
0.24,0.81,1.00629,1.00638
0.24,0.82,0.995375,0.99544
0.24,0.83,0.984833,0.984901
0.24,0.84,0.974704,0.974789
0.24,0.85,0.965037,0.965124
0.24,0.86,0.955847,0.955926
0.24,0.87,0.947152,0.947215
0.24,0.88,0.938974,0.939013
0.24,0.89,0.931293,0.93134
0.24,0.9,0.924157,0.924218
0.24,0.91,0.917629,0.917667
0.24,0.92,0.911704,0.911711
0.24,0.93,0.906359,0.90637
0.24,0.94,0.901652,0.901667
0.24,0.95,0.897622,0.897624
0.24,0.96,0.894275,0.894264
0.24,0.97,0.891609,0.891611
0.24,0.98,0.88967,0.889686
0.24,0.99,0.888512,0.888514
0.24,1,0.888118,0.888118
0.25,0.5,1.44109,1.44141
0.25,0.51,1.42601,1.42636
0.25,0.52,1.41086,1.41122
0.25,0.53,1.39563,1.39601
0.25,0.54,1.38034,1.38074
0.25,0.55,1.36501,1.36541
0.25,0.56,1.34965,1.35005
0.25,0.57,1.33427,1.33467
0.25,0.58,1.31889,1.31927
0.25,0.59,1.30352,1.30388
0.25,0.6,1.28817,1.28851
0.25,0.61,1.27286,1.27316
0.25,0.62,1.2576,1.25787
0.25,0.63,1.24241,1.24264
0.25,0.64,1.2273,1.22748
0.25,0.65,1.21229,1.21241
0.25,0.66,1.19738,1.19745
0.25,0.67,1.18258,1.18262
0.25,0.68,1.16792,1.16792
0.25,0.69,1.15341,1.15338
0.25,0.7,1.13905,1.13901
0.25,0.71,1.12487,1.12482
0.25,0.72,1.11088,1.11084
0.25,0.73,1.09711,1.09709
0.25,0.74,1.08357,1.08357
0.25,0.75,1.07028,1.07031
0.25,0.76,1.05726,1.05733
0.25,0.77,1.04453,1.04464
0.25,0.78,1.03212,1.03226
0.25,0.79,1.02007,1.02021
0.25,0.8,1.00838,1.00851
0.25,0.81,0.997072,0.997173
0.25,0.82,0.986149,0.986228
0.25,0.83,0.975611,0.975689
0.25,0.84,0.965481,0.965578
0.25,0.85,0.955812,0.955913
0.25,0.86,0.946626,0.946714
0.25,0.87,0.937936,0.938004
0.25,0.88,0.92975,0.929802
0.25,0.89,0.922073,0.922129
0.25,0.9,0.914942,0.915006
0.25,0.91,0.908413,0.908456
0.25,0.92,0.902482,0.902499
0.25,0.93,0.897143,0.897158
0.25,0.94,0.892432,0.892455
0.25,0.95,0.888399,0.888413
0.25,0.96,0.885046,0.885053
0.25,0.97,0.882388,0.882399
0.25,0.98,0.880463,0.880474
0.25,0.99,0.879281,0.879302
0.25,1,0.878906,0.878906
0.26,0.5,1.43154,1.43187
0.26,0.51,1.41646,1.41682
0.26,0.52,1.4013,1.40169
0.26,0.53,1.38608,1.38647
0.26,0.54,1.37079,1.3712
0.26,0.55,1.35546,1.35588
0.26,0.56,1.34009,1.34051
0.26,0.57,1.32472,1.32513
0.26,0.58,1.30934,1.30973
0.26,0.59,1.29396,1.29434
0.26,0.6,1.27861,1.27897
0.26,0.61,1.2633,1.26363
0.26,0.62,1.24804,1.24833
0.26,0.63,1.23285,1.2331
0.26,0.64,1.21774,1.21794
0.26,0.65,1.20272,1.20288
0.26,0.66,1.18782,1.18792
0.26,0.67,1.17302,1.17308
0.26,0.68,1.15836,1.15838
0.26,0.69,1.14384,1.14384
0.26,0.7,1.12948,1.12947
0.26,0.71,1.1153,1.11529
0.26,0.72,1.10132,1.10131
0.26,0.73,1.08755,1.08755
0.26,0.74,1.07402,1.07404
0.26,0.75,1.06073,1.06078
0.26,0.76,1.04772,1.04779
0.26,0.77,1.03499,1.0351
0.26,0.78,1.02257,1.02272
0.26,0.79,1.01051,1.01067
0.26,0.8,0.998821,0.99897
0.26,0.81,0.987517,0.987637
0.26,0.82,0.976608,0.976692
0.26,0.83,0.966064,0.966153
0.26,0.84,0.955932,0.956041
0.26,0.85,0.94626,0.946376
0.26,0.86,0.937072,0.937178
0.26,0.87,0.928387,0.928467
0.26,0.88,0.920209,0.920265
0.26,0.89,0.912522,0.912592
0.26,0.9,0.905389,0.90547
0.26,0.91,0.898866,0.898919
0.26,0.92,0.892939,0.892963
0.26,0.93,0.887591,0.887622
0.26,0.94,0.882882,0.882919
0.26,0.95,0.878847,0.878876
0.26,0.96,0.875495,0.875516
0.26,0.97,0.872842,0.872863
0.26,0.98,0.870911,0.870938
0.26,0.99,0.869755,0.869766
0.26,1,0.86937,0.86937
0.27,0.5,1.42169,1.42201
0.27,0.51,1.40661,1.40697
0.27,0.52,1.39145,1.39183
0.27,0.53,1.37622,1.37662
0.27,0.54,1.36093,1.36134
0.27,0.55,1.3456,1.34602
0.27,0.56,1.33023,1.33066
0.27,0.57,1.31485,1.31527
0.27,0.58,1.29947,1.29988
0.27,0.59,1.2841,1.28449
0.27,0.6,1.26875,1.26911
0.27,0.61,1.25344,1.25377
0.27,0.62,1.23818,1.23848
0.27,0.63,1.22299,1.22324
0.27,0.64,1.20788,1.20809
0.27,0.65,1.19286,1.19302
0.27,0.66,1.17794,1.17806
0.27,0.67,1.16315,1.16323
0.27,0.68,1.14848,1.14853
0.27,0.69,1.13396,1.13399
0.27,0.7,1.11961,1.11961
0.27,0.71,1.10543,1.10543
0.27,0.72,1.09145,1.09145
0.27,0.73,1.0777,1.0777
0.27,0.74,1.06417,1.06418
0.27,0.75,1.05089,1.05092
0.27,0.76,1.03788,1.03794
0.27,0.77,1.02514,1.02524
0.27,0.78,1.01272,1.01286
0.27,0.79,1.00065,1.00082
0.27,0.8,0.988958,0.989114
0.27,0.81,0.977658,0.977782
0.27,0.82,0.966749,0.966836
0.27,0.83,0.956214,0.956298
0.27,0.84,0.946078,0.946186
0.27,0.85,0.936399,0.936521
0.27,0.86,0.927212,0.927323
0.27,0.87,0.918532,0.918612
0.27,0.88,0.910352,0.91041
0.27,0.89,0.902667,0.902737
0.27,0.9,0.895528,0.895614
0.27,0.91,0.889,0.889064
0.27,0.92,0.883075,0.883107
0.27,0.93,0.877735,0.877766
0.27,0.94,0.873013,0.873063
0.27,0.95,0.868971,0.869021
0.27,0.96,0.86563,0.865661
0.27,0.97,0.862979,0.863007
0.27,0.98,0.861059,0.861083
0.27,0.99,0.85989,0.85991
0.27,1,0.859514,0.859514
0.28,0.5,1.41152,1.41185
0.28,0.51,1.39644,1.3968
0.28,0.52,1.38128,1.38166
0.28,0.53,1.36605,1.36645
0.28,0.54,1.35076,1.35118
0.28,0.55,1.33543,1.33585
0.28,0.56,1.32007,1.32049
0.28,0.57,1.30469,1.30511
0.28,0.58,1.28931,1.28971
0.28,0.59,1.27393,1.27432
0.28,0.6,1.25859,1.25895
0.28,0.61,1.24327,1.2436
0.28,0.62,1.22802,1.22831
0.28,0.63,1.21282,1.21308
0.28,0.64,1.19771,1.19792
0.28,0.65,1.18269,1.18285
0.28,0.66,1.16777,1.16789
0.28,0.67,1.15297,1.15306
0.28,0.68,1.1383,1.13836
0.28,0.69,1.12378,1.12382
0.28,0.7,1.10942,1.10945
0.28,0.71,1.09525,1.09526
0.28,0.72,1.08127,1.08129
0.28,0.73,1.06753,1.06753
0.28,0.74,1.05401,1.05401
0.28,0.75,1.04074,1.04075
0.28,0.76,1.02773,1.02777
0.28,0.77,1.01499,1.01508
0.28,0.78,1.00256,1.0027
0.28,0.79,0.990489,0.990647
0.28,0.8,0.978791,0.978947
0.28,0.81,0.967491,0.967614
0.28,0.82,0.956587,0.956668
0.28,0.83,0.946047,0.94613
0.28,0.84,0.935917,0.936018
0.28,0.85,0.92624,0.926353
0.28,0.86,0.917047,0.917155
0.28,0.87,0.908363,0.908444
0.28,0.88,0.900187,0.900242
0.28,0.89,0.892501,0.892569
0.28,0.9,0.885364,0.885447
0.28,0.91,0.878833,0.878896
0.28,0.92,0.872901,0.87294
0.28,0.93,0.867555,0.867599
0.28,0.94,0.862843,0.862896
0.28,0.95,0.858801,0.858853
0.28,0.96,0.855445,0.855493
0.28,0.97,0.852809,0.852839
0.28,0.98,0.850892,0.850915
0.28,0.99,0.849727,0.849743
0.28,1,0.849347,0.849347
0.29,0.5,1.40105,1.40137
0.29,0.51,1.38598,1.38632
0.29,0.52,1.37082,1.37119
0.29,0.53,1.35559,1.35598
0.29,0.54,1.3403,1.3407
0.29,0.55,1.32497,1.32538
0.29,0.56,1.30961,1.31002
0.29,0.57,1.29423,1.29463
0.29,0.58,1.27884,1.27924
0.29,0.59,1.26347,1.26385
0.29,0.6,1.24813,1.24847
0.29,0.61,1.23281,1.23313
0.29,0.62,1.21756,1.21784
0.29,0.63,1.20236,1.2026
0.29,0.64,1.18724,1.18744
0.29,0.65,1.17222,1.17238
0.29,0.66,1.15729,1.15742
0.29,0.67,1.14249,1.14258
0.29,0.68,1.12782,1.12789
0.29,0.69,1.1133,1.11334
0.29,0.7,1.09894,1.09897
0.29,0.71,1.08478,1.08479
0.29,0.72,1.0708,1.07081
0.29,0.73,1.05707,1.05706
0.29,0.74,1.04356,1.04354
0.29,0.75,1.03029,1.03028
0.29,0.76,1.01728,1.01729
0.29,0.77,1.00454,1.0046
0.29,0.78,0.992103,0.992223
0.29,0.79,0.980022,0.980174
0.29,0.8,0.968326,0.968473
0.29,0.81,0.95703,0.95714
0.29,0.82,0.946125,0.946195
0.29,0.83,0.935592,0.935656
0.29,0.84,0.925453,0.925544
0.29,0.85,0.915771,0.915879
0.29,0.86,0.906583,0.906681
0.29,0.87,0.897901,0.89797
0.29,0.88,0.889719,0.889768
0.29,0.89,0.882032,0.882095
0.29,0.9,0.87489,0.874973
0.29,0.91,0.868358,0.868422
0.29,0.92,0.862426,0.862466
0.29,0.93,0.857081,0.857125
0.29,0.94,0.852358,0.852422
0.29,0.95,0.848314,0.848379
0.29,0.96,0.844978,0.845019
0.29,0.97,0.842332,0.842366
0.29,0.98,0.840414,0.840441
0.29,0.99,0.839257,0.839269
0.29,1,0.838873,0.838873
0.3,0.5,1.3903,1.3906
0.3,0.51,1.37522,1.37555
0.3,0.52,1.36007,1.36042
0.3,0.53,1.34484,1.3452
0.3,0.54,1.32955,1.32993
0.3,0.55,1.31423,1.31461
0.3,0.56,1.29886,1.29924
0.3,0.57,1.28348,1.28386
0.3,0.58,1.2681,1.26846
0.3,0.59,1.25272,1.25307
0.3,0.6,1.23737,1.2377
0.3,0.61,1.22206,1.22236
0.3,0.62,1.2068,1.20706
0.3,0.63,1.19161,1.19183
0.3,0.64,1.17648,1.17667
0.3,0.65,1.16146,1.16161
0.3,0.66,1.14653,1.14665
0.3,0.67,1.13172,1.13181
0.3,0.68,1.11705,1.11711
0.3,0.69,1.10252,1.10257
0.3,0.7,1.08817,1.0882
0.3,0.71,1.07401,1.07402
0.3,0.72,1.06005,1.06004
0.3,0.73,1.04632,1.04628
0.3,0.74,1.03282,1.03277
0.3,0.75,1.01955,1.01951
0.3,0.76,1.00654,1.00652
0.3,0.77,0.993797,0.99383
0.3,0.78,0.981357,0.981451
0.3,0.79,0.96928,0.969401
0.3,0.8,0.957576,0.9577
0.3,0.81,0.946274,0.946367
0.3,0.82,0.935371,0.935422
